cycle,time_ns,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real
525,5355.000000,0,0,0,0,0.333740,0.234131
526,5365.000000,0,0,0,0,0.627197,0.442383
527,5375.000000,0,0,0,0,0.884277,0.626953
528,5385.000000,0,0,1,0,0.000000,0.789795
529,5395.000000,0,0,0,0,0.000000,0.932617
530,5405.000000,0,0,0,1,0.000000,0.000000
531,5415.000000,0,0,0,0,0.000000,0.000000
532,5425.000000,0,0,0,0,0.000000,0.000000
533,5435.000000,0,0,0,0,0.170410,0.000000
534,5445.000000,0,0,0,0,0.320312,0.000000
535,5455.000000,0,0,0,0,0.451416,0.110352
536,5465.000000,0,0,0,0,0.565430,0.207764
537,5475.000000,0,0,0,0,0.664307,0.293701
538,5485.000000,0,0,0,0,0.749512,0.369141
539,5495.000000,0,0,0,0,0.822266,0.435059
540,5505.000000,0,0,0,0,0.883789,0.492188
541,5515.000000,0,0,0,0,0.935303,0.541260
542,5525.000000,0,0,0,0,0.977539,0.583252
543,5535.000000,0,0,1,0,0.000000,0.618652
544,5545.000000,0,0,0,0,0.000000,0.648193
545,5555.000000,0,0,0,0,0.000000,0.672363
546,5565.000000,0,0,0,0,0.000000,0.691650
547,5575.000000,0,0,0,0,0.000000,0.706543
548,5585.000000,0,0,0,0,0.047607,0.717773
549,5595.000000,0,0,0,0,0.089355,0.725586
550,5605.000000,0,0,0,0,0.125732,0.730225
551,5615.000000,0,0,0,0,0.157227,0.731934
552,5625.000000,0,0,0,0,0.184326,0.730957
553,5635.000000,0,0,0,0,0.207520,0.728027
554,5645.000000,0,0,0,0,0.227051,0.723145
555,5655.000000,0,0,0,0,0.243408,0.716553
556,5665.000000,0,0,0,0,0.257080,0.708496
557,5675.000000,0,0,0,0,0.268066,0.698975
558,5685.000000,0,0,0,0,0.276855,0.688232
559,5695.000000,0,0,0,0,0.283447,0.676514
560,5705.000000,0,0,0,0,0.288330,0.663818
561,5715.000000,0,0,0,0,0.291504,0.650391
562,5725.000000,0,0,0,0,0.293457,0.636230
563,5735.000000,0,0,0,0,0.293945,0.621582
564,5745.000000,0,0,0,0,0.293213,0.606689
565,5755.000000,0,0,0,0,0.291504,0.591309
566,5765.000000,0,0,0,0,0.289062,0.575928
567,5775.000000,0,0,0,0,0.285645,0.560303
568,5785.000000,0,0,0,0,0.281738,0.544678
569,5795.000000,0,0,0,0,0.277100,0.528809
570,5805.000000,0,0,0,0,0.271973,0.512939
571,5815.000000,0,0,0,0,0.266357,0.497070
572,5825.000000,0,0,0,0,0.260498,0.481445
573,5835.000000,0,0,0,0,0.254395,0.466064
574,5845.000000,0,0,0,0,0.248047,0.450684
575,5855.000000,0,0,0,0,0.241455,0.435547
576,5865.000000,0,0,0,0,0.234619,0.420654
577,5875.000000,0,0,0,0,0.227783,0.406250
578,5885.000000,0,0,0,0,0.220947,0.392090
579,5895.000000,0,0,0,0,0.214111,0.378174
580,5905.000000,0,0,0,0,0.207275,0.364502
581,5915.000000,0,0,0,0,0.200684,0.351318
582,5925.000000,0,0,0,0,0.194092,0.338379
583,5935.000000,0,0,0,0,0.187500,0.325684
584,5945.000000,0,0,0,0,0.180908,0.313232
585,5955.000000,0,0,0,0,0.174316,0.301025
586,5965.000000,0,0,0,0,0.167725,0.289062
587,5975.000000,0,0,0,0,0.161133,0.277344
588,5985.000000,0,0,0,0,0.154541,0.266113
589,5995.000000,0,0,0,0,0.148193,0.255371
590,6005.000000,0,0,0,0,0.142090,0.245117
591,6015.000000,0,0,0,0,0.136230,0.235107
592,6025.000000,0,0,0,0,0.130615,0.225586
593,6035.000000,0,0,0,0,0.125244,0.216553
594,6045.000000,0,0,0,0,0.120117,0.207764
595,6055.000000,0,0,0,0,0.115234,0.199219
596,6065.000000,0,0,0,0,0.110596,0.191162
597,6075.000000,1,1,0,0,0.105957,0.183350
598,6085.000000,1,1,0,0,0.101562,0.175781
599,6095.000000,1,1,0,0,0.097412,0.168701
600,6105.000000,0,0,0,0,0.414307,0.522461
601,6115.000000,0,0,1,1,0.000000,0.000000
602,6125.000000,0,0,0,0,0.000000,0.000000
603,6135.000000,0,0,0,0,0.000000,0.000000
604,6145.000000,0,0,0,0,0.000000,0.000000
605,6155.000000,0,0,0,0,0.000000,0.000000
606,6165.000000,0,0,0,0,0.857178,0.577881
607,6175.000000,0,0,1,1,0.000000,0.000000
608,6185.000000,0,0,0,0,0.000000,0.000000
609,6195.000000,0,0,0,0,0.000000,0.000000
610,6205.000000,0,0,0,0,0.000000,0.000000
611,6215.000000,0,0,0,0,0.000000,0.000000
612,6225.000000,0,0,0,0,0.518799,0.331299
613,6235.000000,0,0,0,0,0.974854,0.626709
614,6245.000000,0,0,1,0,0.000000,0.889160
615,6255.000000,0,1,0,1,0.000000,0.000000
616,6265.000000,0,0,0,0,0.000000,0.000000
617,6275.000000,0,0,0,0,0.000000,0.000000
618,6285.000000,0,0,0,0,0.000000,0.000000
619,6295.000000,0,0,0,0,0.288818,0.000000
620,6305.000000,0,0,0,0,0.542725,0.497314
621,6315.000000,0,0,0,0,0.854492,0.936279
622,6325.000000,0,0,1,1,0.000000,0.000000
623,6335.000000,1,1,0,0,0.000000,0.000000
624,6345.000000,1,1,0,0,0.000000,0.000000
625,6355.000000,1,1,0,0,0.000000,0.000000
626,6365.000000,1,1,0,0,0.000000,0.000000
627,6375.000000,1,1,0,0,0.838867,0.990479
628,6385.000000,0,0,1,1,0.000000,0.000000
629,6395.000000,0,0,0,0,0.000000,0.000000
630,6405.000000,0,0,0,0,0.000000,0.000000
631,6415.000000,0,0,0,0,0.000000,0.000000
632,6425.000000,0,0,0,0,0.000000,0.000000
633,6435.000000,0,0,1,1,0.000000,0.000000
634,6445.000000,0,0,0,0,0.000000,0.000000
635,6455.000000,0,0,0,0,0.000000,0.000000
636,6465.000000,0,0,0,0,0.000000,0.000000
637,6475.000000,0,0,0,0,0.000000,0.000000
638,6485.000000,0,0,1,0,0.000000,0.730713
639,6495.000000,0,1,0,1,0.000000,0.000000
640,6505.000000,0,0,0,0,0.000000,0.000000
641,6515.000000,0,0,0,0,0.000000,0.000000
642,6525.000000,0,0,0,0,0.000000,0.000000
643,6535.000000,0,0,0,0,0.688477,0.000000
644,6545.000000,0,0,1,0,0.000000,0.771484
645,6555.000000,0,0,0,1,0.000000,0.000000
646,6565.000000,0,0,0,0,0.000000,0.000000
647,6575.000000,0,0,0,0,0.000000,0.000000
648,6585.000000,0,0,0,0,0.000000,0.000000
649,6595.000000,0,0,0,0,0.469238,0.000000
650,6605.000000,0,0,0,0,0.882080,0.479492
651,6615.000000,0,0,1,0,0.000000,0.902832
652,6625.000000,0,0,0,1,0.000000,0.000000
653,6635.000000,0,0,0,0,0.000000,0.000000
654,6645.000000,0,0,0,0,0.000000,0.000000
655,6655.000000,0,0,0,0,0.000000,0.000000
656,6665.000000,0,0,0,0,0.260742,0.000000
657,6675.000000,0,0,0,0,0.489990,0.273193
658,6685.000000,0,0,0,0,0.690674,0.514160
659,6695.000000,0,0,0,0,0.865479,0.725586
660,6705.000000,0,0,1,0,0.000000,0.910400
661,6715.000000,0,0,0,1,0.000000,0.000000
662,6725.000000,0,0,0,0,0.000000,0.000000
663,6735.000000,0,0,0,0,0.000000,0.000000
664,6745.000000,0,0,0,0,0.000000,0.000000
665,6755.000000,0,0,0,0,0.122070,0.000000
666,6765.000000,0,0,0,0,0.229004,0.130859
667,6775.000000,0,0,0,0,0.322754,0.246094
668,6785.000000,0,0,0,0,0.404541,0.347168
669,6795.000000,0,0,0,0,0.475098,0.435547
670,6805.000000,0,0,0,0,0.535889,0.512207
671,6815.000000,0,0,0,0,0.587646,0.578369
672,6825.000000,0,0,0,0,0.631104,0.635010
673,6835.000000,0,0,0,0,0.667236,0.682861
674,6845.000000,0,0,0,0,0.696777,0.723145
675,6855.000000,0,0,0,0,0.720459,0.756348
676,6865.000000,0,0,0,0,0.739014,0.783203
677,6875.000000,0,0,0,0,0.752930,0.804688
678,6885.000000,0,0,0,0,0.762695,0.821289
679,6895.000000,0,0,0,0,0.768555,0.833008
680,6905.000000,0,0,0,0,0.770996,0.840576
681,6915.000000,0,0,0,0,0.770752,0.844482
682,6925.000000,0,0,0,0,0.767822,0.844971
683,6935.000000,0,0,0,0,0.762695,0.842529
684,6945.000000,0,0,0,0,0.755371,0.837402
685,6955.000000,0,1,0,0,0.746582,0.830078
686,6965.000000,0,0,0,0,0.736084,0.820801
687,6975.000000,0,0,0,0,0.724365,0.810059
688,6985.000000,0,0,0,1,0.711670,0.000000
689,6995.000000,0,0,0,0,0.697998,0.000000
690,7005.000000,0,0,0,0,0.683594,0.000000
691,7015.000000,0,0,0,0,0.752930,0.000000
692,7025.000000,0,0,0,0,0.811768,0.000000
693,7035.000000,0,0,0,0,0.860840,0.255127
694,7045.000000,0,0,0,0,0.901367,0.479492
695,7055.000000,0,0,0,0,0.934326,0.676025
696,7065.000000,0,0,0,0,0.960205,0.847412
697,7075.000000,1,1,0,0,0.979980,0.995850
698,7085.000000,0,1,0,1,0.994141,0.000000
699,7095.000000,0,0,1,0,0.000000,0.000000
700,7105.000000,0,0,0,0,0.000000,0.000000
701,7115.000000,0,0,0,0,0.000000,0.000000
702,7125.000000,0,0,0,0,0.000000,0.000000
703,7135.000000,0,0,0,0,0.000000,0.706787
704,7145.000000,0,0,0,1,0.428223,0.000000
705,7155.000000,0,0,0,0,0.804688,0.000000
706,7165.000000,0,0,1,0,0.000000,0.000000
707,7175.000000,0,0,0,0,0.000000,0.000000
708,7185.000000,0,0,0,0,0.000000,0.000000
709,7195.000000,0,0,0,0,0.000000,0.383789
710,7205.000000,0,1,0,0,0.000000,0.723145
711,7215.000000,0,0,0,1,0.238037,0.000000
712,7225.000000,0,0,0,0,0.447021,0.000000
713,7235.000000,0,0,0,0,0.630127,0.000000
714,7245.000000,0,0,0,0,0.789795,0.000000
715,7255.000000,0,0,0,0,0.928223,0.000000
716,7265.000000,0,0,1,0,0.000000,0.506104
717,7275.000000,0,0,0,0,0.000000,0.951904
718,7285.000000,0,0,0,1,0.000000,0.000000
719,7295.000000,0,0,0,0,0.000000,0.000000
720,7305.000000,0,0,0,0,0.000000,0.000000
721,7315.000000,0,0,0,0,0.156982,0.000000
722,7325.000000,0,0,0,0,0.294922,0.000000
723,7335.000000,0,0,0,0,0.415527,0.284912
724,7345.000000,0,0,0,0,0.520508,0.535889
725,7355.000000,0,0,0,0,0.611572,0.756104
726,7365.000000,0,0,0,0,0.689941,0.948242
727,7375.000000,0,0,0,1,0.756836,0.000000
728,7385.000000,0,0,0,0,0.813232,0.000000
729,7395.000000,0,0,0,0,0.860352,0.000000
730,7405.000000,0,0,0,0,0.898926,0.000000
731,7415.000000,0,0,0,0,0.929932,0.000000
732,7425.000000,0,0,0,0,0.954102,0.135498
733,7435.000000,0,0,0,0,0.972168,0.254639
734,7445.000000,0,0,0,0,0.984863,0.359131
735,7455.000000,0,0,0,0,0.992920,0.450439
736,7465.000000,0,0,0,0,0.996826,0.529785
737,7475.000000,0,0,0,0,0.996826,0.598145
738,7485.000000,0,0,0,0,0.993408,0.656494
739,7495.000000,0,0,0,0,0.987061,0.705811
740,7505.000000,0,0,0,0,0.978271,0.747070
741,7515.000000,0,0,0,0,0.967041,0.781006
742,7525.000000,0,0,0,0,0.953857,0.808350
743,7535.000000,0,0,0,0,0.938965,0.829834
744,7545.000000,0,0,0,0,0.922852,0.845947
745,7555.000000,0,0,0,0,0.905273,0.857422
746,7565.000000,0,0,0,0,0.886719,0.864746
747,7575.000000,0,0,0,0,0.867432,0.868408
748,7585.000000,0,0,0,0,0.847412,0.868652
749,7595.000000,0,0,0,0,0.827148,0.865967
750,7605.000000,0,0,0,0,0.806396,0.860596
751,7615.000000,0,0,0,0,0.785156,0.853027
752,7625.000000,0,0,0,0,0.763916,0.843750
753,7635.000000,0,0,0,0,0.742432,0.832520
754,7645.000000,0,0,0,0,0.720947,0.819824
755,7655.000000,0,0,0,0,0.699463,0.805908
756,7665.000000,0,0,0,0,0.678223,0.790771
757,7675.000000,0,0,0,0,0.656982,0.774902
758,7685.000000,0,0,0,0,0.635986,0.758057
759,7695.000000,0,0,0,0,0.615234,0.740723
760,7705.000000,0,0,0,0,0.594971,0.722900
761,7715.000000,0,0,0,0,0.574951,0.704834
762,7725.000000,0,0,0,0,0.555176,0.686523
763,7735.000000,0,0,0,0,0.535645,0.667969
764,7745.000000,0,0,0,0,0.516846,0.649414
765,7755.000000,0,0,0,0,0.498535,0.630859
766,7765.000000,0,0,0,0,0.480713,0.612305
767,7775.000000,0,0,0,0,0.463379,0.593750
768,7785.000000,0,0,0,0,0.446533,0.575195
769,7795.000000,0,0,0,0,0.429932,0.556885
770,7805.000000,0,0,0,0,0.413818,0.538818
771,7815.000000,0,0,0,0,0.398193,0.520996
772,7825.000000,0,0,0,0,0.382812,0.503418
773,7835.000000,0,0,0,0,0.367920,0.486084
774,7845.000000,0,0,0,0,0.353271,0.469238
775,7855.000000,0,0,0,0,0.339111,0.452881
776,7865.000000,0,0,0,0,0.325439,0.436768
777,7875.000000,0,0,0,0,0.312256,0.421143
778,7885.000000,0,0,0,0,0.299561,0.405762
779,7895.000000,0,0,0,0,0.287354,0.390869
780,7905.000000,0,0,0,0,0.275635,0.376221
781,7915.000000,0,0,0,0,0.264404,0.362061
782,7925.000000,0,0,0,0,0.253662,0.348145
783,7935.000000,0,0,0,0,0.243408,0.334473
784,7945.000000,0,0,0,0,0.233643,0.321289
785,7955.000000,0,0,0,0,0.224121,0.308350
786,7965.000000,0,0,0,0,0.215088,0.295898
787,7975.000000,0,0,0,0,0.206299,0.283936
788,7985.000000,0,0,0,0,0.197998,0.272461
789,7995.000000,0,0,0,0,0.189941,0.261475
790,8005.000000,0,1,0,0,0.182129,0.250977
791,8015.000000,0,0,0,0,0.174805,0.240723
792,8025.000000,0,0,0,0,0.167725,0.230957
793,8035.000000,0,0,0,0,0.160889,0.592773
794,8045.000000,0,0,0,0,0.154297,0.910156
795,8055.000000,0,0,0,1,0.147949,0.000000
796,8065.000000,0,0,0,0,0.224365,0.000000
797,8075.000000,0,0,0,0,0.291016,0.000000
798,8085.000000,0,0,0,0,0.348877,0.000000
799,8095.000000,0,0,0,0,0.398682,0.000000
800,8105.000000,0,0,0,0,0.441406,0.206299
801,8115.000000,0,0,0,0,0.477539,0.387695
802,8125.000000,0,0,0,0,0.507812,0.546387
803,8135.000000,0,0,0,0,0.532715,0.684570
804,8145.000000,0,0,0,0,0.552979,0.804199
805,8155.000000,0,0,0,0,0.569092,0.907227
806,8165.000000,0,0,0,0,0.581299,0.995117
807,8175.000000,0,0,0,1,0.590088,0.000000
808,8185.000000,0,0,0,0,0.595947,0.000000
809,8195.000000,0,0,0,0,0.599121,0.000000
810,8205.000000,0,0,0,0,0.599854,0.000000
811,8215.000000,0,0,0,0,0.598389,0.000000
812,8225.000000,0,0,0,0,0.594971,0.074707
813,8235.000000,0,0,0,0,0.590088,0.140137
814,8245.000000,0,0,0,0,0.583740,0.197510
815,8255.000000,0,1,0,0,0.576172,0.247314
816,8265.000000,0,0,0,0,0.567383,0.290527
817,8275.000000,0,0,0,0,0.557617,0.327637
818,8285.000000,0,0,0,0,0.547119,0.732178
819,8295.000000,0,0,0,1,0.536133,0.000000
820,8305.000000,0,0,0,0,0.524658,0.000000
821,8315.000000,0,0,0,0,0.594971,0.000000
822,8325.000000,0,0,0,0,0.655029,0.000000
823,8335.000000,0,0,0,0,0.705811,0.000000
824,8345.000000,1,1,0,0,0.748291,0.252441
825,8355.000000,1,1,0,0,0.783203,0.474365
826,8365.000000,1,1,0,0,0.811279,0.668701
827,8375.000000,0,1,1,1,0.000000,0.000000
828,8385.000000,0,0,0,0,0.000000,0.000000
829,8395.000000,0,0,0,0,0.000000,0.000000
830,8405.000000,0,0,0,0,0.000000,0.000000
831,8415.000000,0,0,0,0,0.000000,0.000000
832,8425.000000,0,0,0,1,0.986572,0.000000
833,8435.000000,0,0,1,0,0.000000,0.000000
834,8445.000000,0,0,0,0,0.000000,0.000000
835,8455.000000,0,0,0,0,0.000000,0.000000
836,8465.000000,0,0,0,0,0.000000,0.000000
837,8475.000000,0,0,0,0,0.000000,0.685059
838,8485.000000,0,0,0,1,0.651855,0.000000
839,8495.000000,0,0,1,0,0.000000,0.000000
840,8505.000000,0,0,0,0,0.000000,0.000000
841,8515.000000,0,0,0,0,0.000000,0.000000
842,8525.000000,0,0,0,0,0.000000,0.000000
843,8535.000000,0,0,0,0,0.000000,0.434082
844,8545.000000,0,0,0,0,0.394531,0.818115
845,8555.000000,0,0,0,1,0.741455,0.000000
846,8565.000000,0,0,1,0,0.000000,0.000000
847,8575.000000,0,0,0,0,0.000000,0.000000
848,8585.000000,0,0,0,0,0.000000,0.000000
849,8595.000000,0,0,0,0,0.000000,0.000000
850,8605.000000,0,0,0,0,0.000000,0.250732
851,8615.000000,0,0,0,0,0.219238,0.471924
852,8625.000000,0,0,0,0,0.412109,0.666748
853,8635.000000,0,0,0,0,0.580811,0.837402
854,8645.000000,0,0,0,0,0.727783,0.985840
855,8655.000000,0,0,0,1,0.855225,0.000000
856,8665.000000,0,0,0,0,0.964844,0.000000
857,8675.000000,0,0,1,0,0.000000,0.000000
858,8685.000000,0,0,0,0,0.000000,0.000000
859,8695.000000,0,0,0,0,0.000000,0.000000
860,8705.000000,0,0,0,0,0.000000,0.112305
861,8715.000000,0,0,0,0,0.000000,0.211426
862,8725.000000,0,0,0,0,0.086914,0.298584
863,8735.000000,0,0,0,0,0.163086,0.375000
864,8745.000000,0,0,0,0,0.229736,0.441162
865,8755.000000,0,0,0,0,0.287598,0.498291
866,8765.000000,0,0,0,0,0.337402,0.547363
867,8775.000000,0,0,0,0,0.380127,0.589111
868,8785.000000,0,0,0,0,0.416504,0.624023
869,8795.000000,0,0,0,0,0.447266,0.652832
870,8805.000000,0,0,0,0,0.472900,0.676025
871,8815.000000,0,0,0,0,0.493896,0.694580
872,8825.000000,0,0,0,0,0.510742,0.708740
873,8835.000000,0,0,0,0,0.523682,0.718994
874,8845.000000,0,0,0,0,0.533447,0.726074
875,8855.000000,0,0,0,0,0.540039,0.729736
876,8865.000000,0,0,0,0,0.543945,0.730713
877,8875.000000,0,0,0,0,0.545410,0.729248
878,8885.000000,0,0,0,0,0.544922,0.725342
879,8895.000000,0,0,0,0,0.542480,0.719482
880,8905.000000,0,0,0,0,0.538574,0.711914
881,8915.000000,0,0,0,0,0.533203,0.702881
882,8925.000000,0,0,0,0,0.526611,0.692383
883,8935.000000,0,0,0,0,0.519043,0.680908
884,8945.000000,0,0,0,0,0.510498,0.668457
885,8955.000000,0,0,0,0,0.501221,0.655273
886,8965.000000,0,0,0,0,0.491211,0.641357
887,8975.000000,0,0,0,0,0.480713,0.626709
888,8985.000000,0,0,0,0,0.469727,0.611816
889,8995.000000,0,0,0,0,0.458252,0.596436
890,9005.000000,0,0,0,0,0.446533,0.580811
891,9015.000000,0,0,0,0,0.434570,0.564941
892,9025.000000,0,0,0,0,0.422363,0.549072
893,9035.000000,0,0,0,0,0.410156,0.532959
894,9045.000000,0,0,0,0,0.397949,0.516846
895,9055.000000,0,0,0,0,0.385742,0.500977
896,9065.000000,0,0,0,0,0.373535,0.485107
897,9075.000000,0,0,0,0,0.361328,0.469482
898,9085.000000,0,0,0,0,0.349365,0.454102
899,9095.000000,0,0,0,0,0.337646,0.438721
900,9105.000000,0,0,0,0,0.326172,0.423828
901,9115.000000,0,0,0,0,0.314941,0.409180
902,9125.000000,0,0,0,0,0.303955,0.394775
903,9135.000000,0,0,0,0,0.293213,0.380859
904,9145.000000,0,0,0,0,0.282471,0.367188
905,9155.000000,0,0,0,0,0.271973,0.353760
906,9165.000000,0,0,0,0,0.261719,0.340576
907,9175.000000,0,0,0,0,0.251709,0.327881
908,9185.000000,0,0,0,0,0.241699,0.315430
909,9195.000000,0,0,0,0,0.231934,0.303223
910,9205.000000,0,0,0,0,0.222412,0.291260
911,9215.000000,0,0,0,0,0.213379,0.279541
912,9225.000000,0,0,0,0,0.204834,0.268311
913,9235.000000,0,0,0,0,0.196533,0.257324
914,9245.000000,1,1,0,0,0.188477,0.246826
915,9255.000000,0,1,0,0,0.180908,0.236816
916,9265.000000,0,0,0,0,0.173584,0.227295
917,9275.000000,0,0,0,0,0.516602,0.597168
918,9285.000000,0,0,0,1,0.817871,0.000000
919,9295.000000,0,0,1,0,0.000000,0.000000
920,9305.000000,0,0,0,0,0.000000,0.000000
921,9315.000000,0,0,0,0,0.000000,0.000000
922,9325.000000,0,0,0,0,0.000000,0.000000
923,9335.000000,0,0,0,0,0.000000,0.413574
924,9345.000000,0,0,0,0,0.338379,0.780029
925,9355.000000,0,0,0,1,0.635986,0.000000
926,9365.000000,0,0,0,0,0.896484,0.000000
927,9375.000000,0,0,1,0,0.000000,0.000000
928,9385.000000,0,0,0,0,0.000000,0.000000
929,9395.000000,0,0,0,0,0.000000,0.000000
930,9405.000000,0,0,0,0,0.000000,0.239990
931,9415.000000,0,0,0,0,0.000000,0.451904
932,9425.000000,0,0,0,0,0.172852,0.638428
933,9435.000000,0,0,0,0,0.324707,0.802002
934,9445.000000,0,0,0,0,0.457520,0.944580
935,9455.000000,0,0,0,1,0.573242,0.000000
936,9465.000000,0,0,0,0,0.673340,0.000000
937,9475.000000,0,0,0,0,0.759521,0.000000
938,9485.000000,0,0,0,0,0.833008,0.000000
939,9495.000000,0,0,0,0,0.895020,0.000000
940,9505.000000,0,0,0,0,0.946777,0.108154
941,9515.000000,0,0,0,0,0.989258,0.203613
942,9525.000000,0,0,1,0,0.000000,0.287354
943,9535.000000,0,0,0,0,0.000000,0.360596
944,9545.000000,0,0,0,0,0.000000,0.424316
945,9555.000000,0,0,0,0,0.000000,0.479492
946,9565.000000,0,0,0,0,0.000000,0.526855
947,9575.000000,0,0,0,0,0.048096,0.567139
948,9585.000000,0,0,0,0,0.090332,0.601074
949,9595.000000,0,0,0,0,0.127197,0.629150
950,9605.000000,0,0,0,0,0.159180,0.651855
951,9615.000000,0,0,0,0,0.186523,0.669922
952,9625.000000,0,0,0,0,0.209961,0.683838
953,9635.000000,0,0,0,0,0.229736,0.693848
954,9645.000000,0,0,0,0,0.246338,0.700684
955,9655.000000,0,0,0,0,0.260010,0.704590
956,9665.000000,0,0,0,0,0.271240,0.705566
957,9675.000000,0,0,0,0,0.280029,0.704102
958,9685.000000,0,0,0,0,0.286865,0.700439
959,9695.000000,0,0,0,0,0.291748,0.694824
960,9705.000000,0,0,0,0,0.295166,0.687500
961,9715.000000,0,0,0,0,0.297119,0.678711
962,9725.000000,0,0,0,0,0.297852,0.668457
963,9735.000000,0,0,0,0,0.297363,0.657227
964,9745.000000,0,0,0,0,0.295898,0.645020
965,9755.000000,0,0,0,0,0.293457,0.632080
966,9765.000000,0,0,0,0,0.290039,0.618408
967,9775.000000,0,0,0,0,0.286133,0.604248
968,9785.000000,0,0,0,0,0.281738,0.589600
969,9795.000000,0,0,0,0,0.276611,0.574707
970,9805.000000,0,0,0,0,0.270996,0.559570
971,9815.000000,0,0,0,0,0.265137,0.544434
972,9825.000000,0,0,0,0,0.259033,0.529053
973,9835.000000,0,0,0,0,0.252686,0.513672
974,9845.000000,0,0,0,0,0.246094,0.498291
975,9855.000000,0,0,0,0,0.239258,0.483154
976,9865.000000,0,0,0,0,0.232178,0.468018
977,9875.000000,0,0,0,0,0.225098,0.453125
978,9885.000000,0,0,0,0,0.218262,0.438232
979,9895.000000,0,0,0,0,0.211426,0.423584
980,9905.000000,0,0,0,0,0.204590,0.409180
981,9915.000000,0,0,0,0,0.197754,0.395020
982,9925.000000,0,0,0,0,0.190918,0.381348
983,9935.000000,0,0,0,0,0.184082,0.367920
984,9945.000000,0,0,0,0,0.177246,0.354736
985,9955.000000,0,0,0,0,0.170410,0.341797
986,9965.000000,0,0,0,0,0.163818,0.329102
987,9975.000000,0,0,0,0,0.157227,0.316895
988,9985.000000,0,0,0,0,0.150879,0.304932
989,9995.000000,0,0,0,0,0.144775,0.292969
990,10005.000000,0,0,0,0,0.138916,0.281250
991,10015.000000,0,0,0,0,0.133301,0.269775
992,10025.000000,0,0,0,0,0.127930,0.258789
993,10035.000000,0,0,0,0,0.122803,0.248291
994,10045.000000,0,0,0,0,0.117676,0.238281
995,10055.000000,0,0,0,0,0.112793,0.228516
996,10065.000000,1,1,0,0,0.108154,0.219238
997,10075.000000,0,1,0,0,0.103760,0.210449
998,10085.000000,0,0,0,0,0.099365,0.201904
999,10095.000000,0,0,0,0,0.447754,0.578857
1000,10105.000000,0,0,0,1,0.753906,0.000000
1001,10115.000000,0,0,1,0,0.000000,0.000000
1002,10125.000000,0,0,0,0,0.000000,0.000000
1003,10135.000000,0,0,0,0,0.000000,0.000000
1004,10145.000000,0,0,0,0,0.000000,0.000000
1005,10155.000000,0,0,0,0,0.000000,0.420898
1006,10165.000000,0,0,0,0,0.347412,0.793701
1007,10175.000000,0,0,0,1,0.653076,0.000000
1008,10185.000000,0,0,0,0,0.920654,0.000000
1009,10195.000000,0,1,1,0,0.000000,0.000000
1010,10205.000000,0,0,0,0,0.000000,0.000000
1011,10215.000000,0,0,0,0,0.000000,0.000000
1012,10225.000000,0,0,0,0,0.000000,0.634521
1013,10235.000000,0,0,0,1,0.000000,0.000000
1014,10245.000000,0,0,0,0,0.177734,0.000000
1015,10255.000000,0,0,0,0,0.437500,0.000000
1016,10265.000000,0,0,0,0,0.665527,0.000000
1017,10275.000000,0,0,0,0,0.864502,0.000000
1018,10285.000000,0,0,1,0,0.000000,0.387939
1019,10295.000000,0,0,0,0,0.000000,0.729492
1020,10305.000000,0,0,0,1,0.000000,0.000000
1021,10315.000000,0,0,0,0,0.000000,0.000000
1022,10325.000000,0,1,0,0,0.000000,0.000000
1023,10335.000000,0,0,0,0,0.136230,0.000000
1024,10345.000000,0,0,0,0,0.255859,0.000000
1025,10355.000000,0,0,0,0,0.360596,0.609131
1026,10365.000000,0,0,0,1,0.451660,0.000000
1027,10375.000000,0,0,0,0,0.530518,0.000000
1028,10385.000000,1,1,0,0,0.704346,0.000000
1029,10395.000000,0,1,0,0,0.855469,0.000000
1030,10405.000000,0,0,0,0,0.986084,0.000000
1031,10415.000000,0,0,1,0,0.000000,0.757324
1032,10425.000000,0,0,0,1,0.000000,0.000000
1033,10435.000000,0,0,0,0,0.000000,0.000000
1034,10445.000000,0,0,0,0,0.000000,0.000000
1035,10455.000000,0,0,0,0,0.000000,0.000000
1036,10465.000000,0,0,0,0,0.513184,0.000000
1037,10475.000000,0,0,0,0,0.964355,0.649658
1038,10485.000000,0,0,1,1,0.000000,0.000000
1039,10495.000000,0,0,0,0,0.000000,0.000000
1040,10505.000000,0,0,0,0,0.000000,0.000000
1041,10515.000000,1,1,0,0,0.000000,0.000000
1042,10525.000000,0,0,0,0,0.000000,0.000000
1043,10535.000000,0,0,0,0,0.285645,0.402588
1044,10545.000000,0,0,0,1,0.891846,0.000000
1045,10555.000000,0,0,1,0,0.000000,0.000000
1046,10565.000000,0,0,0,0,0.000000,0.000000
1047,10575.000000,0,0,0,0,0.000000,0.000000
