cycle,time_ns,scene,in0_spk,in1_spk,n0_spk,n1_spk,n0_v_real,n1_v_real,n0_i_real,n1_i_real,n0_g_exc_real,n1_g_exc_real
1020,10200.000000,constrained_random,0,0,0,0,-3.662354,0.000000,-0.051025,0.190186,0.067627,0.235352
1021,10210.000000,constrained_random,0,0,0,0,-3.566895,0.000000,-0.406250,0.087646,0.062012,0.216309
1022,10220.000000,constrained_random,0,0,0,0,-3.830566,0.000000,-0.355225,0.084961,0.056885,0.198975
1023,10230.000000,constrained_random,0,0,0,0,-4.032471,0.084961,-0.310547,0.082275,0.052246,0.182861
1024,10240.000000,constrained_random,0,0,0,0,-4.181641,0.163818,-0.271240,0.079102,0.047852,0.168213
1025,10250.000000,constrained_random,0,0,0,0,-4.285645,0.236328,-0.236816,0.075928,0.043945,0.154541
1026,10260.000000,constrained_random,0,0,0,0,-4.351074,0.302734,-0.206787,0.072510,0.040283,0.142090
1027,10270.000000,constrained_random,0,0,0,0,-4.383789,0.363037,-0.180664,0.069092,0.036865,0.130615
1028,10280.000000,constrained_random,0,0,0,0,-4.389160,0.417480,-0.157715,0.065674,0.033691,0.120117
1029,10290.000000,constrained_random,0,0,0,0,-4.371338,0.466309,-0.137695,0.062012,0.030762,0.110352
1030,10300.000000,constrained_random,0,0,0,0,-4.334229,0.509521,-0.120117,0.058594,0.028076,0.101318
1031,10310.000000,constrained_random,0,0,0,0,-4.281006,0.547607,-0.104736,0.055176,0.025635,0.093018
1032,10320.000000,constrained_random,0,0,0,0,-4.214355,0.580811,-0.091064,0.051758,0.023438,0.085449
1033,10330.000000,constrained_random,0,0,0,0,-4.136719,0.609131,-0.079346,0.048828,0.021484,0.078369
1034,10340.000000,constrained_random,0,0,0,0,-4.050537,0.633545,-0.069092,0.045898,0.019531,0.072021
1035,10350.000000,constrained_random,0,0,0,0,-3.957520,0.654053,-0.060059,0.042969,0.017822,0.066162
1036,10360.000000,constrained_random,0,0,0,0,-3.859131,0.670654,-0.052246,0.040283,0.016357,0.060791
1037,10370.000000,constrained_random,0,0,0,0,-3.757080,0.684082,-0.045166,0.037598,0.014893,0.055908
1038,10380.000000,constrained_random,0,0,0,0,-3.651855,0.694092,-0.039307,0.035156,0.013672,0.051270
1039,10390.000000,constrained_random,0,0,0,0,-3.545166,0.701416,-0.034180,0.032715,0.012451,0.047119
1040,10400.000000,constrained_random,0,0,0,0,-3.437500,0.705811,-0.029541,0.030518,0.011230,0.043213
1041,10410.000000,constrained_random,0,0,0,0,-3.329590,0.708008,-0.025635,0.028564,0.010254,0.039551
1042,10420.000000,constrained_random,0,0,0,0,-3.221924,0.708008,-0.022217,0.026611,0.009277,0.036377
1043,10430.000000,constrained_random,0,0,0,0,-3.115234,0.706055,-0.019043,0.024902,0.008301,0.033447
1044,10440.000000,constrained_random,0,1,0,0,-3.009766,0.702637,-0.016357,0.022949,0.007568,0.030762
1045,10450.000000,constrained_random,0,1,0,0,-2.905762,0.697266,-0.014160,0.021240,0.006836,0.028076
1046,10460.000000,constrained_random,0,0,0,0,-2.803711,0.690430,-0.012451,0.019775,0.006104,0.025635
1047,10470.000000,constrained_random,0,0,0,0,-2.704102,0.682373,0.089844,0.363281,0.005371,0.023438
1048,10480.000000,constrained_random,1,1,0,1,-2.506104,0.000000,0.183838,0.679199,0.105469,0.366455
1049,10490.000000,constrained_random,0,0,0,0,-2.221924,0.000000,0.169678,0.625000,0.197510,0.681885
1050,10500.000000,constrained_random,1,0,0,0,-1.963379,0.000000,0.156494,0.575195,0.181641,0.627197
1051,10510.000000,constrained_random,0,0,0,0,-1.728516,0.000000,-0.118652,0.782227,0.166992,0.576904
1052,10520.000000,constrained_random,0,0,0,0,-1.778076,0.000000,-0.094238,0.723389,0.254150,0.873779
1053,10530.000000,constrained_random,0,0,0,0,-1.801270,0.723389,-0.437256,0.579346,0.233643,0.803711
1054,10540.000000,constrained_random,0,0,0,1,-2.166504,0.000000,-0.376221,0.539307,0.214844,0.739258
1055,10550.000000,constrained_random,0,0,0,0,-2.456055,0.000000,-0.322998,0.501709,0.197510,0.679932
1056,10560.000000,constrained_random,0,0,0,0,-2.680908,0.000000,-0.276855,0.466309,0.181641,0.625244
1057,10570.000000,constrained_random,0,0,0,0,-2.850586,0.000000,-0.236816,0.433350,0.166992,0.574951
1058,10580.000000,constrained_random,0,0,0,0,-2.973389,0.000000,-0.202148,0.402344,0.153564,0.528809
1059,10590.000000,constrained_random,0,0,0,0,-3.056641,0.402344,-0.172363,0.373535,0.141113,0.486328
1060,10600.000000,constrained_random,0,0,0,0,-3.106689,0.759766,-0.146484,0.346680,0.129639,0.447266
1061,10610.000000,constrained_random,0,0,0,1,-3.128906,0.000000,-0.124268,0.321533,0.119141,0.411377
1062,10620.000000,constrained_random,0,0,0,0,-3.127930,0.000000,-0.104980,0.297852,0.109375,0.378418
1063,10630.000000,constrained_random,0,0,0,0,-3.107910,0.000000,-0.088135,0.275879,0.100586,0.347900
1064,10640.000000,constrained_random,0,0,0,0,-3.071777,0.000000,-0.073975,0.255615,0.092529,0.319824
1065,10650.000000,constrained_random,0,0,0,0,-3.022949,0.000000,-0.061523,0.236572,0.084961,0.294189
1066,10660.000000,constrained_random,0,1,0,0,-2.963623,0.236572,-0.051025,0.218994,0.078125,0.270508
1067,10670.000000,constrained_random,0,0,0,0,-2.895996,0.446045,-0.041992,0.202637,0.071777,0.248779
1068,10680.000000,constrained_random,0,0,0,0,-2.822266,0.630615,-0.034180,0.187256,0.065918,0.228760
1069,10690.000000,constrained_random,1,0,0,0,-2.743652,0.792480,0.072998,0.523926,0.060547,0.210205
1070,10700.000000,constrained_random,0,0,0,1,-2.561035,0.000000,0.070312,0.482666,0.156250,0.543945
1071,10710.000000,constrained_random,0,0,0,0,-2.388184,0.000000,0.067627,0.444580,0.143555,0.500244
1072,10720.000000,constrained_random,0,0,0,0,-2.225098,0.000000,-0.299072,0.319824,0.131836,0.459961
1073,10730.000000,constrained_random,0,0,0,0,-2.435303,0.000000,-0.258301,0.298340,0.121094,0.423096
1074,10740.000000,constrained_random,0,0,0,0,-2.596191,0.000000,-0.222900,0.278076,0.111328,0.389160
1075,10750.000000,constrained_random,0,0,0,0,-2.715332,0.278076,-0.192139,0.259033,0.102295,0.357910
1076,10760.000000,constrained_random,0,1,0,0,-2.798828,0.525879,-0.165283,0.241211,0.093994,0.329102
1077,10770.000000,constrained_random,0,1,0,0,-2.852051,0.745850,-0.142090,0.224365,0.086426,0.302734
1078,10780.000000,constrained_random,0,0,0,0,-2.880127,0.940186,-0.122070,0.208496,0.079346,0.278320
1079,10790.000000,constrained_random,0,0,0,1,-2.886963,0.000000,-0.003906,0.542969,0.072754,0.255859
1080,10800.000000,constrained_random,0,0,0,0,-2.775391,0.000000,0.104004,0.850342,0.167480,0.584473
1081,10810.000000,constrained_random,0,0,0,0,-2.560303,0.000000,0.101807,0.783691,0.254639,0.886719
1082,10820.000000,constrained_random,0,0,0,0,-2.356201,0.000000,0.099121,0.722168,0.234131,0.815674
1083,10830.000000,constrained_random,0,0,0,0,-2.162842,0.000000,0.095947,0.665283,0.215332,0.750244
1084,10840.000000,constrained_random,0,0,0,0,-1.980469,0.665283,0.092529,0.613037,0.197998,0.689941
1085,10850.000000,constrained_random,0,0,0,1,-1.808838,0.000000,0.088867,0.564697,0.182129,0.634521
1086,10860.000000,constrained_random,0,0,0,0,-1.647705,0.000000,0.084961,0.520264,0.167480,0.583496
1087,10870.000000,constrained_random,0,1,0,0,-1.496826,0.000000,0.080811,0.479248,0.154053,0.536621
1088,10880.000000,constrained_random,0,0,0,0,-1.356201,0.000000,0.076660,0.441406,0.141602,0.493408
1089,10890.000000,constrained_random,0,0,0,0,-1.225342,0.000000,0.072754,0.406738,0.130127,0.453857
1090,10900.000000,constrained_random,0,0,0,0,-1.103760,0.406738,0.169434,0.724365,0.119629,0.417480
1091,10910.000000,constrained_random,1,0,0,1,-0.890137,0.000000,0.157471,0.666748,0.210449,0.733643
1092,10920.000000,constrained_random,0,0,0,0,-0.697266,0.000000,0.146240,0.613525,0.193359,0.674805
1093,10930.000000,constrained_random,0,0,0,0,-0.523193,0.000000,0.135742,0.564697,0.177734,0.620605
1094,10940.000000,constrained_random,0,0,0,0,-0.366699,0.000000,-0.237793,0.429932,0.163330,0.570801
1095,10950.000000,constrained_random,0,0,0,0,-0.589844,0.000000,-0.203369,0.399170,0.150146,0.524902
1096,10960.000000,constrained_random,0,0,0,0,-0.769775,0.399170,-0.173584,0.370605,0.137939,0.482666
1097,10970.000000,constrained_random,0,0,0,0,-0.912598,0.753662,-0.147705,0.343994,0.126709,0.443848
1098,10980.000000,constrained_random,0,0,0,1,-1.023926,0.000000,-0.125488,0.319092,0.116455,0.408203
1099,10990.000000,constrained_random,1,0,0,0,-1.108643,0.000000,-0.106201,0.295654,0.106934,0.375488
1100,11000.000000,constrained_random,0,0,0,0,-1.170654,0.000000,-0.089600,0.273926,0.098145,0.345215
1101,11010.000000,constrained_random,0,0,0,0,-1.213623,0.000000,-0.075195,0.253662,0.090088,0.317383
1102,11020.000000,constrained_random,0,0,0,0,-1.240234,0.000000,-0.426758,0.139893,0.082764,0.291748
1103,11030.000000,constrained_random,0,0,0,0,-1.617432,0.139893,-0.372314,0.133789,0.075928,0.268311
1104,11040.000000,constrained_random,0,0,0,0,-1.925049,0.268066,-0.324707,0.127686,0.069824,0.246582
1105,11050.000000,constrained_random,1,0,0,0,-2.172852,0.385010,-0.283203,0.121338,0.064209,0.226807
1106,11060.000000,constrained_random,0,0,0,0,-2.369141,0.490723,-0.246826,0.114990,0.058838,0.208496
1107,11070.000000,constrained_random,0,0,0,0,-2.521240,0.585938,-0.215088,0.108887,0.053955,0.191650
1108,11080.000000,constrained_random,0,0,0,0,-2.635498,0.671143,-0.551025,-0.000244,0.049561,0.176270
1109,11090.000000,constrained_random,1,0,0,0,-3.081055,0.643799,-0.482910,0.006104,0.045410,0.162109
1110,11100.000000,constrained_random,0,0,0,0,-3.440674,0.624023,-0.423096,0.011475,0.041748,0.148926
1111,11110.000000,constrained_random,0,0,0,0,-3.726074,0.610352,-0.370605,0.015625,0.038330,0.136963
1112,11120.000000,constrained_random,0,0,0,0,-3.947510,0.601318,-0.688477,-0.090576,0.035156,0.125977
1113,11130.000000,constrained_random,0,0,0,0,-4.478027,0.486572,-0.604492,-0.074951,0.032227,0.115723
1114,11140.000000,constrained_random,0,0,0,0,-4.903320,0.392090,-0.530762,-0.061523,0.029541,0.106445
1115,11150.000000,constrained_random,0,0,0,0,-5.237793,0.314697,-0.465820,-0.050293,0.027100,0.097900
1116,11160.000000,constrained_random,0,0,0,0,-5.494141,0.251709,-0.408936,-0.040771,0.024902,0.089844
1117,11170.000000,constrained_random,0,0,0,0,-5.683105,0.200684,-0.358887,-0.032715,0.022705,0.082520
1118,11180.000000,constrained_random,0,1,0,0,-5.814453,0.159912,-0.314941,-0.025635,0.020752,0.075684
1119,11190.000000,constrained_random,0,0,0,0,-5.896729,0.127686,-0.276367,-0.019775,0.019043,0.069580
1120,11200.000000,constrained_random,0,0,0,0,-5.937012,0.102783,-0.242432,-0.014648,0.017334,0.063965
1121,11210.000000,constrained_random,0,0,0,0,-5.941895,0.083984,-0.112061,0.339844,0.015869,0.058838
1122,11220.000000,constrained_random,0,0,0,0,-5.816162,0.420410,-0.093994,0.315186,0.114990,0.404297
1123,11230.000000,constrained_random,0,0,0,0,-5.677490,0.718750,-0.078369,0.292236,0.105713,0.371826
1124,11240.000000,constrained_random,0,0,0,0,-5.528564,0.982178,-0.064941,0.270752,0.097168,0.342041
1125,11250.000000,constrained_random,0,0,0,1,-5.372314,0.000000,-0.053711,0.250732,0.089355,0.314453
1126,11260.000000,constrained_random,0,0,0,0,-5.210938,0.000000,-0.043945,0.232178,0.082031,0.289062
1127,11270.000000,constrained_random,0,0,0,0,-5.046387,0.000000,-0.035645,0.214844,0.075439,0.265869
1128,11280.000000,constrained_random,0,0,0,0,-4.880127,0.000000,-0.028564,0.198730,0.069336,0.244385
1129,11290.000000,constrained_random,0,0,0,0,-4.713379,0.000000,-0.022461,0.183838,0.063721,0.224609
1130,11300.000000,constrained_random,0,0,0,0,-4.547363,0.183838,-0.017578,0.170166,0.058594,0.206543
1131,11310.000000,constrained_random,0,0,0,0,-4.383057,0.346436,-0.013184,0.157227,0.053711,0.189941
1132,11320.000000,constrained_random,0,0,0,0,-4.220947,0.489746,-0.009766,0.145264,0.049316,0.174561
1133,11330.000000,constrained_random,0,0,0,0,-4.061768,0.615234,-0.006592,0.134277,0.045166,0.160400
1134,11340.000000,constrained_random,0,1,0,0,-3.905762,0.724854,-0.004150,0.124023,0.041504,0.147461
1135,11350.000000,constrained_random,0,0,0,0,-3.753662,0.819824,-0.002197,0.114502,0.038086,0.135498
1136,11360.000000,constrained_random,0,0,0,0,-3.605713,0.901367,-0.000488,0.105713,0.034912,0.124512
1137,11370.000000,constrained_random,0,0,0,0,-3.461914,0.970947,0.101318,0.447266,0.031982,0.114502
1138,11380.000000,constrained_random,1,0,0,1,-3.222168,0.000000,0.094482,0.411621,0.129883,0.454834
1139,11390.000000,constrained_random,0,0,0,0,-2.998779,0.000000,0.087891,0.378906,0.119385,0.418213
1140,11400.000000,constrained_random,0,0,0,0,-2.791016,0.000000,0.081787,0.348633,0.109619,0.384521
1141,11410.000000,constrained_random,0,0,0,0,-2.597656,0.000000,-0.287842,0.209473,0.100830,0.353516
1142,11420.000000,constrained_random,0,0,0,0,-2.781494,0.000000,-0.249512,0.197266,0.092529,0.325195
1143,11430.000000,constrained_random,0,0,0,0,-2.919678,0.197266,-0.216064,0.185547,0.084961,0.299072
1144,11440.000000,constrained_random,0,0,0,0,-3.019043,0.374756,-0.187012,0.174072,0.078125,0.274902
1145,11450.000000,constrained_random,0,0,0,0,-3.085205,0.533691,-0.161621,0.163330,0.071777,0.252686
1146,11460.000000,constrained_random,0,0,0,0,-3.123535,0.675537,-0.139648,0.152832,0.065918,0.232422
1147,11470.000000,constrained_random,0,0,0,0,-3.138184,0.801270,-0.120361,0.142822,0.060547,0.213623
1148,11480.000000,constrained_random,0,0,0,0,-3.133057,0.911865,-0.103760,0.133545,0.055664,0.196289
1149,11490.000000,constrained_random,0,0,0,1,-3.111572,0.000000,-0.089111,0.124756,0.051025,0.180420
1150,11500.000000,constrained_random,0,0,0,0,-3.076172,0.000000,-0.076660,0.116455,0.046875,0.165771
1151,11510.000000,constrained_random,0,0,0,0,-3.029785,0.000000,-0.065918,0.108643,0.042969,0.152344
1152,11520.000000,constrained_random,0,0,0,0,-2.974609,0.000000,-0.056396,0.101318,0.039307,0.140137
1153,11530.000000,constrained_random,0,0,0,0,-2.912109,0.000000,-0.048096,0.094238,0.036133,0.128906
1154,11540.000000,constrained_random,0,0,0,0,-2.843750,0.094238,-0.041016,0.087646,0.033203,0.118408
1155,11550.000000,constrained_random,0,0,0,0,-2.770996,0.177979,-0.034912,0.081543,0.030518,0.108887
1156,11560.000000,constrained_random,0,0,0,0,-2.695068,0.252197,-0.029785,0.075928,0.027832,0.100098
1157,11570.000000,constrained_random,0,0,0,0,-2.617188,0.317871,-0.025146,0.070312,0.025391,0.092041
1158,11580.000000,constrained_random,0,0,0,0,-2.537598,0.375244,-0.021240,0.065186,0.023193,0.084473
1159,11590.000000,constrained_random,0,0,0,0,-2.457275,0.425293,-0.017822,0.060547,0.021240,0.077637
1160,11600.000000,constrained_random,0,0,0,0,-2.376953,0.468750,-0.014893,0.056152,0.019531,0.071289
1161,11610.000000,constrained_random,0,0,0,0,-2.296875,0.506104,-0.012207,0.052002,0.017822,0.065430
1162,11620.000000,constrained_random,0,1,0,0,-2.217285,0.537598,-0.010010,0.048096,0.016357,0.060059
1163,11630.000000,constrained_random,0,0,0,0,-2.138672,0.563965,-0.008057,0.044434,0.014893,0.055176
1164,11640.000000,constrained_random,0,0,0,0,-2.061279,0.585693,-0.006592,0.041260,0.013672,0.050537
1165,11650.000000,constrained_random,0,0,0,0,-1.985352,0.603271,0.095215,0.388916,0.012451,0.046387
1166,11660.000000,constrained_random,0,0,0,0,-1.810791,0.968018,0.088379,0.357910,0.111816,0.393311
1167,11670.000000,constrained_random,0,0,0,1,-1.650146,0.000000,0.082031,0.329346,0.102783,0.361572
1168,11680.000000,constrained_random,0,0,0,0,-1.502197,0.000000,0.076172,0.302979,0.094482,0.332520
1169,11690.000000,constrained_random,0,0,0,0,-1.365967,0.000000,0.070557,0.278809,0.086914,0.305664
1170,11700.000000,constrained_random,0,0,0,0,-1.240723,0.000000,0.065186,0.256592,0.079834,0.281006
1171,11710.000000,constrained_random,0,0,0,0,-1.125977,0.000000,0.060059,0.236084,0.073242,0.258301
1172,11720.000000,constrained_random,0,0,0,0,-1.020996,0.236084,0.055420,0.217285,0.067139,0.237549
1173,11730.000000,constrained_random,0,0,0,0,-0.924805,0.443848,0.051270,0.199951,0.061523,0.218506
1174,11740.000000,constrained_random,0,0,0,0,-0.836670,0.625977,0.047363,0.184082,0.056396,0.200928
1175,11750.000000,constrained_random,0,0,0,0,-0.755859,0.784912,0.043945,0.169434,0.051758,0.184814
1176,11760.000000,constrained_random,0,0,0,0,-0.681885,0.922852,0.040527,0.156006,0.047607,0.169922
1177,11770.000000,constrained_random,0,1,0,1,-0.614258,0.000000,0.037354,0.143555,0.043701,0.156250
1178,11780.000000,constrained_random,0,0,0,0,-0.552490,0.000000,0.034424,0.131836,0.040039,0.143555
1179,11790.000000,constrained_random,0,0,0,0,-0.496094,0.000000,0.031738,0.121094,0.036621,0.131836
1180,11800.000000,constrained_random,0,0,0,0,-0.444580,0.000000,0.129883,0.461426,0.033447,0.121094
1181,11810.000000,constrained_random,0,0,0,0,-0.297119,0.000000,0.119385,0.424316,0.131348,0.461426
1182,11820.000000,constrained_random,0,0,0,0,-0.166016,0.424316,0.109863,0.390137,0.120605,0.424316
1183,11830.000000,constrained_random,1,1,0,0,-0.049561,0.797363,0.101074,0.358887,0.110840,0.390137
1184,11840.000000,constrained_random,0,0,0,1,0.053467,0.000000,0.093018,0.330078,0.101807,0.358887
1185,11850.000000,constrained_random,0,0,0,0,0.144287,0.000000,0.085693,0.303467,0.093506,0.330078
1186,11860.000000,constrained_random,1,0,0,0,0.224121,0.000000,-0.184326,0.512207,0.085938,0.303467
1187,11870.000000,constrained_random,0,0,0,0,0.030762,0.000000,-0.155029,0.475830,0.179443,0.624756
1188,11880.000000,constrained_random,0,0,0,0,-0.125732,0.000000,-0.129883,0.441650,0.165039,0.574707
1189,11890.000000,constrained_random,0,0,0,0,-0.250732,0.441650,-0.471924,0.292236,0.151611,0.528564
1190,11900.000000,constrained_random,0,0,0,0,-0.712646,0.716064,-0.409668,0.276611,0.139404,0.486084
1191,11910.000000,constrained_random,0,0,0,0,-1.093994,0.963867,-0.355469,0.261230,0.128174,0.447021
1192,11920.000000,constrained_random,0,0,0,1,-1.405762,0.000000,-0.308105,0.246338,0.117676,0.411133
1193,11930.000000,constrained_random,0,0,0,0,-1.657715,0.000000,-0.266846,0.231689,0.108154,0.378174
1194,11940.000000,constrained_random,0,0,0,0,-1.858398,0.000000,-0.230713,0.217773,0.099365,0.347656
1195,11950.000000,constrained_random,0,0,0,0,-2.014893,0.000000,-0.199219,0.204590,0.091309,0.319580
1196,11960.000000,constrained_random,0,0,0,0,-2.133545,0.000000,-0.171875,0.191650,0.083984,0.293945
1197,11970.000000,constrained_random,0,0,0,0,-2.220215,0.191650,-0.148193,0.179443,0.077148,0.270264
1198,11980.000000,constrained_random,0,0,0,0,-2.279541,0.363281,-0.127686,0.167725,0.070801,0.248535
1199,11990.000000,constrained_random,0,0,0,0,-2.316162,0.516357,-0.109863,0.156738,0.064941,0.228516
1200,12000.000000,constrained_random,0,0,0,0,-2.333496,0.652344,-0.094238,0.146484,0.059570,0.210205
1201,12010.000000,constrained_random,1,0,0,0,-2.334473,0.772705,-0.080566,0.136719,0.054688,0.193359
1202,12020.000000,constrained_random,0,0,0,0,-2.321777,0.878418,-0.068848,0.127441,0.050293,0.177734
1203,12030.000000,constrained_random,0,0,0,0,-2.297852,0.970459,-0.058838,0.118652,0.046143,0.163330
1204,12040.000000,constrained_random,0,0,0,1,-2.264893,0.000000,-0.413818,-0.010254,0.042236,0.150146
1205,12050.000000,constrained_random,0,0,0,0,-2.588135,0.000000,-0.362549,-0.003662,0.038818,0.137939
1206,12060.000000,constrained_random,1,0,0,0,-2.847168,0.000000,-0.317627,0.001953,0.035645,0.126709
1207,12070.000000,constrained_random,0,0,0,0,-3.051025,0.000000,-0.278076,0.006348,0.032715,0.116455
1208,12080.000000,constrained_random,0,0,0,0,-3.207031,0.000000,-0.243408,0.009766,0.030029,0.106934
1209,12090.000000,constrained_random,0,0,0,0,-3.322266,0.009766,-0.576904,-0.109375,0.027588,0.098145
1210,12100.000000,constrained_random,0,0,0,0,-3.766357,-0.100098,-0.506592,-0.092529,0.025146,0.090088
1211,12110.000000,constrained_random,0,0,0,0,-4.122314,-0.188721,-0.444824,-0.078125,0.022949,0.082764
1212,12120.000000,constrained_random,0,0,0,0,-4.402100,-0.259521,-0.390381,-0.065674,0.020996,0.075928
1213,12130.000000,constrained_random,0,0,0,0,-4.616455,-0.314941,-0.342773,-0.054932,0.019287,0.069824
1214,12140.000000,constrained_random,0,0,0,0,-4.774414,-0.357422,-0.300781,-0.045898,0.017578,0.064209
1215,12150.000000,constrained_random,0,0,0,0,-4.884033,-0.389160,-0.264160,-0.038086,0.016113,0.058838
1216,12160.000000,constrained_random,0,0,0,0,-4.952881,-0.411865,-0.231689,-0.031250,0.014648,0.053955
1217,12170.000000,constrained_random,0,0,0,0,-4.986328,-0.426758,-0.203369,-0.025635,0.013428,0.049561
1218,12180.000000,constrained_random,0,1,0,0,-4.990234,-0.435547,-0.178467,-0.020752,0.012207,0.045410
1219,12190.000000,constrained_random,0,0,0,0,-4.968994,-0.438965,-0.156494,-0.016602,0.010986,0.041748
1220,12200.000000,constrained_random,0,0,0,0,-4.926758,-0.438232,-0.137451,-0.012939,0.010010,0.038330
1221,12210.000000,constrained_random,0,0,0,0,-4.867188,-0.433838,-0.019775,0.336914,0.009033,0.035156
1222,12220.000000,constrained_random,0,0,0,0,-4.692139,-0.079590,-0.012939,0.311523,0.108887,0.379150
1223,12230.000000,constrained_random,0,0,0,0,-4.517334,0.235107,-0.007324,0.288086,0.100098,0.348633
1224,12240.000000,constrained_random,0,0,0,0,-4.343994,0.513672,-0.002930,0.266113,0.092041,0.320557
1225,12250.000000,constrained_random,1,0,0,0,-4.173096,0.759033,0.000977,0.246094,0.084473,0.294678
1226,12260.000000,constrained_random,0,0,0,0,-4.005127,0.974609,0.003906,0.227539,0.077637,0.270996
1227,12270.000000,constrained_random,0,0,0,1,-3.841064,0.000000,0.006348,0.210205,0.071289,0.249268
1228,12280.000000,constrained_random,0,0,0,0,-3.681152,0.000000,-0.355469,0.066406,0.065430,0.229248
1229,12290.000000,constrained_random,0,1,0,0,-3.889404,0.000000,-0.310303,0.066650,0.060059,0.210693
1230,12300.000000,constrained_random,0,0,0,0,-4.044189,0.000000,-0.270996,0.066406,0.055176,0.193604
1231,12310.000000,constrained_random,0,0,0,0,-4.153320,0.000000,-0.236328,0.065430,0.050537,0.177979
1232,12320.000000,constrained_random,0,0,0,0,-4.223389,0.065430,-0.105469,0.409668,0.046387,0.163574
1233,12330.000000,constrained_random,0,0,0,0,-4.159912,0.472412,-0.086914,0.380371,0.143066,0.495850
1234,12340.000000,constrained_random,0,0,0,0,-4.080322,0.833740,-0.071289,0.353027,0.131592,0.456055
1235,12350.000000,constrained_random,0,1,0,1,-3.988281,0.000000,-0.057861,0.327393,0.120850,0.419434
1236,12360.000000,constrained_random,0,0,0,0,-3.886475,0.000000,-0.046387,0.303467,0.111084,0.385742
1237,12370.000000,constrained_random,0,0,0,0,-3.777344,0.000000,-0.036621,0.281250,0.102051,0.354736
1238,12380.000000,constrained_random,0,1,0,0,-3.662842,0.000000,0.072266,0.602051,0.093750,0.326172
1239,12390.000000,constrained_random,0,0,0,0,-3.444092,0.000000,0.071045,0.555420,0.186768,0.641357
1240,12400.000000,constrained_random,0,0,0,0,-3.235352,0.555420,0.069336,0.512207,0.171631,0.589844
1241,12410.000000,constrained_random,0,0,0,1,-3.036621,0.000000,0.167969,0.810303,0.157715,0.542480
1242,12420.000000,constrained_random,0,0,0,0,-2.747070,0.000000,0.157715,0.746582,0.245605,0.836914
1243,12430.000000,constrained_random,0,0,0,0,-2.479492,0.000000,0.147705,0.687744,0.225830,0.769775
1244,12440.000000,constrained_random,0,0,0,0,-2.232666,0.000000,0.138184,0.633301,0.207520,0.708008
1245,12450.000000,constrained_random,0,0,0,0,-2.005127,0.000000,0.129150,0.583252,0.190674,0.651123
1246,12460.000000,constrained_random,1,0,0,0,-1.795898,0.583252,0.120605,0.537109,0.175293,0.598877
1247,12470.000000,constrained_random,0,0,0,1,-1.603516,0.000000,0.112549,0.494629,0.161133,0.550781
1248,12480.000000,constrained_random,0,0,0,0,-1.427002,0.000000,0.104980,0.455322,0.148193,0.506592
1249,12490.000000,constrained_random,0,0,0,0,-1.264893,0.000000,-0.265869,0.296875,0.136230,0.465820
1250,12500.000000,constrained_random,0,0,0,0,-1.480225,0.000000,-0.229004,0.278320,0.125244,0.428467
1251,12510.000000,constrained_random,0,0,0,0,-1.650146,0.000000,-0.196777,0.260498,0.114990,0.394043
1252,12520.000000,constrained_random,0,0,0,0,-1.781006,0.260498,-0.168945,0.243896,0.105713,0.362305
1253,12530.000000,constrained_random,0,0,0,0,-1.878662,0.493896,-0.144775,0.227783,0.097168,0.333252
1254,12540.000000,constrained_random,0,0,0,0,-1.948242,0.701904,-0.123779,0.212646,0.089355,0.306396
1255,12550.000000,constrained_random,0,0,0,0,-1.994141,0.886230,-0.105469,0.198242,0.082031,0.281738
1256,12560.000000,constrained_random,1,0,0,1,-2.019775,0.000000,-0.089600,0.184814,0.075439,0.259033
1257,12570.000000,constrained_random,0,0,0,0,-2.028564,0.000000,-0.075928,0.172119,0.069336,0.238281
1258,12580.000000,constrained_random,0,0,0,0,-2.023438,0.000000,-0.064209,0.160400,0.063721,0.218994
1259,12590.000000,constrained_random,0,1,0,0,-2.006836,0.000000,-0.417969,0.021484,0.058594,0.201416
1260,12600.000000,constrained_random,0,0,0,0,-2.344482,0.000000,-0.365479,0.026367,0.053711,0.185059
1261,12610.000000,constrained_random,0,0,0,0,-2.616211,0.026367,-0.319580,0.030029,0.049316,0.170166
1262,12620.000000,constrained_random,0,0,0,0,-2.831055,0.055176,-0.178711,0.376465,0.045166,0.156494
1263,12630.000000,constrained_random,0,0,0,0,-2.896484,0.429199,-0.151611,0.350830,0.142090,0.487549
1264,12640.000000,constrained_random,0,0,0,0,-2.932129,0.762695,-0.128174,0.326660,0.130615,0.448486
1265,12650.000000,constrained_random,0,0,0,1,-2.943115,0.000000,-0.107910,0.303955,0.120117,0.412354
1266,12660.000000,constrained_random,0,0,0,0,-2.933350,0.000000,-0.090576,0.282471,0.110352,0.379150
1267,12670.000000,constrained_random,0,0,0,0,-2.906494,0.000000,-0.075684,0.262451,0.101318,0.348633
1268,12680.000000,constrained_random,0,0,0,0,-2.865967,0.000000,-0.062744,0.243652,0.093018,0.320557
1269,12690.000000,constrained_random,0,1,0,0,-2.813965,0.000000,-0.052002,0.226318,0.085449,0.294678
1270,12700.000000,constrained_random,0,1,0,0,-2.753418,0.226318,-0.042480,0.209961,0.078369,0.270996
1271,12710.000000,constrained_random,0,0,0,0,-2.685791,0.427002,-0.034424,0.194824,0.072021,0.249268
1272,12720.000000,constrained_random,0,0,0,0,-2.612793,0.604492,0.072998,0.520508,0.066162,0.229248
